Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,OriginWac,Dest,DestCityName,DestStateName,DestWac,CRSDepTime,DepDelay,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Flights,Distance,DistanceGroup
2016,1,9,6,2016-01-09,AA,DCA,"Washington, DC",Virginia,38,LGA,"New York, NY",New York,22,1200,0.0,0.0,-1.0,1200-1259,26.0,1317,0.0,0.0,-2.0,1300-1359,1.0,214.0,1
2016,1,4,1,2016-01-04,AA,ATL,"Atlanta, GA",Georgia,34,MIA,"Miami, FL",Florida,33,2030,28.0,1.0,1.0,2000-2059,22.0,2227,24.0,1.0,1.0,2200-2259,1.0,594.0,3
2016,1,1,5,2016-01-01,AS,IAD,"Washington, DC",Virginia,38,SEA,"Seattle, WA",Washington,93,1850,8.0,0.0,0.0,1800-1859,12.0,2155,0.0,0.0,-2.0,2100-2159,1.0,2306.0,10
2016,1,27,3,2016-01-27,WN,MDW,"Chicago, IL",Illinois,41,BWI,"Baltimore, MD",Maryland,35,1445,0.0,0.0,-1.0,1400-1459,9.0,1725,0.0,0.0,-1.0,1700-1759,1.0,611.0,3
2016,1,12,2,2016-01-12,DL,DAL,"Dallas, TX",Texas,74,ATL,"Atlanta, GA",Georgia,34,700,0.0,0.0,-1.0,0700-0759,30.0,1002,11.0,0.0,0.0,1000-1059,1.0,721.0,3
2016,1,28,4,2016-01-28,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,TUS,"Tucson, AZ",Arizona,81,1355,0.0,0.0,-1.0,1300-1359,22.0,1520,0.0,0.0,-1.0,1500-1559,1.0,813.0,4
2016,1,22,5,2016-01-22,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,LAS,"Las Vegas, NV",Nevada,85,2205,0.0,0.0,-1.0,2200-2259,18.0,2301,0.0,0.0,-1.0,2300-2359,1.0,1055.0,5
2016,1,31,7,2016-01-31,DL,MSP,"Minneapolis, MN",Minnesota,63,BWI,"Baltimore, MD",Maryland,35,1949,0.0,0.0,-1.0,1900-1959,13.0,2320,0.0,0.0,-2.0,2300-2359,1.0,936.0,4
2016,1,26,2,2016-01-26,OO,SLC,"Salt Lake City, UT",Utah,87,MFR,"Medford, OR",Oregon,92,2146,0.0,0.0,-1.0,2100-2159,21.0,2248,0.0,0.0,-2.0,2200-2259,1.0,575.0,3
2016,1,30,6,2016-01-30,VX,DAL,"Dallas, TX",Texas,74,SFO,"San Francisco, CA",California,91,1000,0.0,0.0,-1.0,1000-1059,9.0,1155,0.0,0.0,-1.0,1100-1159,1.0,1476.0,6
2016,1,19,2,2016-01-19,UA,PDX,"Portland, OR",Oregon,92,DEN,"Denver, CO",Colorado,82,524,0.0,0.0,-1.0,0001-0559,10.0,859,0.0,0.0,-1.0,0800-0859,1.0,991.0,4
2016,1,21,4,2016-01-21,OO,SLC,"Salt Lake City, UT",Utah,87,GTF,"Great Falls, MT",Montana,84,1105,0.0,0.0,-1.0,1100-1159,27.0,1249,0.0,0.0,-1.0,1200-1259,1.0,463.0,2
2016,1,1,5,2016-01-01,WN,TPA,"Tampa, FL",Florida,33,BDL,"Hartford, CT",Connecticut,11,1055,0.0,0.0,-1.0,1000-1059,9.0,1335,0.0,0.0,-2.0,1300-1359,1.0,1111.0,5
2016,1,2,6,2016-01-02,WN,LAX,"Los Angeles, CA",California,91,PHX,"Phoenix, AZ",Arizona,81,2155,0.0,0.0,-1.0,2100-2159,15.0,5,0.0,0.0,-1.0,0001-0559,1.0,370.0,2
2016,1,13,3,2016-01-13,WN,MDW,"Chicago, IL",Illinois,41,LGA,"New York, NY",New York,22,720,0.0,0.0,0.0,0700-0759,25.0,1030,0.0,0.0,-1.0,1000-1059,1.0,725.0,3
2016,1,22,5,2016-01-22,EV,DFW,"Dallas/Fort Worth, TX",Texas,74,JAN,"Jackson/Vicksburg, MS",Mississippi,53,1405,16.0,1.0,1.0,1400-1459,17.0,1524,16.0,1.0,1.0,1500-1559,1.0,408.0,2
2016,1,26,2,2016-01-26,AA,CLT,"Charlotte, NC",North Carolina,36,RDU,"Raleigh/Durham, NC",North Carolina,36,1301,0.0,0.0,-1.0,1300-1359,14.0,1355,0.0,0.0,-1.0,1300-1359,1.0,130.0,1
2016,1,23,6,2016-01-23,AA,LAX,"Los Angeles, CA",California,91,IND,"Indianapolis, IN",Indiana,42,950,138.0,1.0,9.0,0900-0959,34.0,1654,128.0,1.0,8.0,1600-1659,1.0,1814.0,8
2016,1,28,4,2016-01-28,UA,ORD,"Chicago, IL",Illinois,41,LGA,"New York, NY",New York,22,1923,0.0,0.0,-1.0,1900-1959,32.0,2233,3.0,0.0,0.0,2200-2259,1.0,733.0,3
2016,1,1,5,2016-01-01,NK,LAX,"Los Angeles, CA",California,91,DFW,"Dallas/Fort Worth, TX",Texas,74,1030,3.0,0.0,0.0,1000-1059,8.0,1523,0.0,0.0,-1.0,1500-1559,1.0,1235.0,5
2016,1,29,5,2016-01-29,AA,LAX,"Los Angeles, CA",California,91,ORD,"Chicago, IL",Illinois,41,1105,12.0,0.0,0.0,1100-1159,19.0,1717,22.0,1.0,1.0,1700-1759,1.0,1744.0,7
2016,1,21,4,2016-01-21,AA,BOS,"Boston, MA",Massachusetts,13,PHL,"Philadelphia, PA",Pennsylvania,23,1030,0.0,0.0,-1.0,1000-1059,14.0,1203,0.0,0.0,-2.0,1200-1259,1.0,280.0,2
2016,1,24,7,2016-01-24,AA,CLT,"Charlotte, NC",North Carolina,36,ATL,"Atlanta, GA",Georgia,34,930,116.0,1.0,7.0,0900-0959,29.0,1049,113.0,1.0,7.0,1000-1059,1.0,226.0,1
2016,1,12,2,2016-01-12,AS,PHX,"Phoenix, AZ",Arizona,81,SEA,"Seattle, WA",Washington,93,1935,4.0,0.0,0.0,1900-1959,10.0,2135,15.0,1.0,1.0,2100-2159,1.0,1107.0,5
2016,1,6,3,2016-01-06,DL,ATL,"Atlanta, GA",Georgia,34,LGA,"New York, NY",New York,22,945,0.0,0.0,-1.0,0900-0959,10.0,1205,0.0,0.0,-2.0,1200-1259,1.0,762.0,4
2016,1,14,4,2016-01-14,OO,LAX,"Los Angeles, CA",California,91,PHX,"Phoenix, AZ",Arizona,81,1230,0.0,0.0,-1.0,1200-1259,16.0,1459,0.0,0.0,-1.0,1400-1459,1.0,370.0,2
2016,1,8,5,2016-01-08,EV,ORD,"Chicago, IL",Illinois,41,ROC,"Rochester, NY",New York,22,702,0.0,0.0,-1.0,0700-0759,17.0,946,0.0,0.0,-1.0,0900-0959,1.0,528.0,3
2016,1,8,5,2016-01-08,WN,SJC,"San Jose, CA",California,91,BUR,"Burbank, CA",California,91,1600,0.0,0.0,-1.0,1600-1659,9.0,1700,0.0,0.0,-1.0,1700-1759,1.0,296.0,2
2016,1,15,5,2016-01-15,DL,ATL,"Atlanta, GA",Georgia,34,LAX,"Los Angeles, CA",California,91,828,29.0,1.0,1.0,0800-0859,23.0,1025,23.0,1.0,1.0,1000-1059,1.0,1947.0,8
2016,1,12,2,2016-01-12,EV,IAH,"Houston, TX",Texas,74,BHM,"Birmingham, AL",Alabama,51,1550,0.0,0.0,-1.0,1500-1559,17.0,1733,0.0,0.0,-1.0,1700-1759,1.0,562.0,3
2016,1,25,1,2016-01-25,UA,LAX,"Los Angeles, CA",California,91,DEN,"Denver, CO",Colorado,82,824,2.0,0.0,0.0,0800-0859,16.0,1200,0.0,0.0,-1.0,1200-1259,1.0,862.0,4
2016,1,14,4,2016-01-14,DL,ATL,"Atlanta, GA",Georgia,34,BWI,"Baltimore, MD",Maryland,35,1915,0.0,0.0,-1.0,1900-1959,13.0,2106,0.0,0.0,-1.0,2100-2159,1.0,577.0,3
2016,1,19,2,2016-01-19,EV,LGA,"New York, NY",New York,22,CHS,"Charleston, SC",South Carolina,37,950,0.0,0.0,-1.0,0900-0959,69.0,1225,5.0,0.0,0.0,1200-1259,1.0,641.0,3
2016,1,19,2,2016-01-19,WN,ATL,"Atlanta, GA",Georgia,34,CAK,"Akron, OH",Ohio,44,2040,4.0,0.0,0.0,2000-2059,13.0,2220,0.0,0.0,-1.0,2200-2259,1.0,528.0,3
2016,1,22,5,2016-01-22,WN,RSW,"Fort Myers, FL",Florida,33,BNA,"Nashville, TN",Tennessee,54,1915,6.0,0.0,0.0,1900-1959,10.0,2025,0.0,0.0,-1.0,2000-2059,1.0,722.0,3
2016,1,17,7,2016-01-17,AA,PHX,"Phoenix, AZ",Arizona,81,CLT,"Charlotte, NC",North Carolina,36,1555,21.0,1.0,1.0,1500-1559,15.0,2144,6.0,0.0,0.0,2100-2159,1.0,1773.0,8
2016,1,20,3,2016-01-20,DL,PHL,"Philadelphia, PA",Pennsylvania,23,JFK,"New York, NY",New York,22,545,0.0,0.0,-1.0,0001-0559,10.0,648,0.0,0.0,-2.0,0600-0659,1.0,94.0,1
2016,1,29,5,2016-01-29,EV,CVG,"Cincinnati, OH",Kentucky,52,ORD,"Chicago, IL",Illinois,41,1050,0.0,0.0,-1.0,1000-1059,30.0,1114,2.0,0.0,0.0,1100-1159,1.0,264.0,2
2016,1,8,5,2016-01-08,UA,ORD,"Chicago, IL",Illinois,41,SFO,"San Francisco, CA",California,91,1934,20.0,1.0,1.0,1900-1959,31.0,2225,5.0,0.0,0.0,2200-2259,1.0,1846.0,8
2016,1,31,7,2016-01-31,DL,ATL,"Atlanta, GA",Georgia,34,AGS,"Augusta, GA",Georgia,34,2102,14.0,0.0,0.0,2100-2159,12.0,2156,4.0,0.0,0.0,2100-2159,1.0,143.0,1
2016,1,10,7,2016-01-10,UA,SFO,"San Francisco, CA",California,91,DEN,"Denver, CO",Colorado,82,1300,0.0,0.0,-1.0,1300-1359,16.0,1635,0.0,0.0,-1.0,1600-1659,1.0,967.0,4
2016,1,29,5,2016-01-29,B6,SMF,"Sacramento, CA",California,91,LGB,"Long Beach, CA",California,91,728,0.0,0.0,-1.0,0700-0759,10.0,846,0.0,0.0,-1.0,0800-0859,1.0,387.0,2
2016,1,29,5,2016-01-29,AS,LAX,"Los Angeles, CA",California,91,DCA,"Washington, DC",Virginia,38,1300,0.0,0.0,-1.0,1300-1359,21.0,2058,0.0,0.0,-1.0,2000-2059,1.0,2311.0,10
2016,1,19,2,2016-01-19,DL,ATL,"Atlanta, GA",Georgia,34,LGA,"New York, NY",New York,22,845,0.0,0.0,-1.0,0800-0859,18.0,1105,18.0,1.0,1.0,1100-1159,1.0,762.0,4
2016,1,7,4,2016-01-07,NK,LAX,"Los Angeles, CA",California,91,ATL,"Atlanta, GA",Georgia,34,1205,0.0,0.0,-1.0,1200-1259,15.0,1916,0.0,0.0,-2.0,1900-1959,1.0,1947.0,8
2016,1,31,7,2016-01-31,DL,ATL,"Atlanta, GA",Georgia,34,MIA,"Miami, FL",Florida,33,955,9.0,0.0,0.0,0900-0959,23.0,1150,4.0,0.0,0.0,1100-1159,1.0,594.0,3
2016,1,24,7,2016-01-24,OO,ORD,"Chicago, IL",Illinois,41,SBN,"South Bend, IN",Indiana,42,2050,0.0,0.0,-1.0,2000-2059,25.0,2239,0.0,0.0,0.0,2200-2259,1.0,84.0,1
2016,1,3,7,2016-01-03,DL,LGA,"New York, NY",New York,22,FLL,"Fort Lauderdale, FL",Florida,33,1930,1.0,0.0,0.0,1900-1959,12.0,2253,0.0,0.0,-2.0,2200-2259,1.0,1076.0,5
2016,1,3,7,2016-01-03,UA,SFO,"San Francisco, CA",California,91,HNL,"Honolulu, HI",Hawaii,2,1840,5.0,0.0,0.0,1800-1859,17.0,2235,11.0,0.0,0.0,2200-2259,1.0,2398.0,10
2016,1,24,7,2016-01-24,EV,DFW,"Dallas/Fort Worth, TX",Texas,74,TXK,"Texarkana, AR",Arkansas,71,850,0.0,0.0,-1.0,0800-0859,20.0,950,0.0,0.0,-1.0,0900-0959,1.0,181.0,1
2016,1,29,5,2016-01-29,DL,BOS,"Boston, MA",Massachusetts,13,ATL,"Atlanta, GA",Georgia,34,1605,0.0,0.0,-1.0,1600-1659,21.0,1915,0.0,0.0,-2.0,1900-1959,1.0,946.0,4
2016,1,27,3,2016-01-27,DL,ATL,"Atlanta, GA",Georgia,34,DTW,"Detroit, MI",Michigan,43,1341,5.0,0.0,0.0,1300-1359,13.0,1542,0.0,0.0,-2.0,1500-1559,1.0,594.0,3
2016,1,29,5,2016-01-29,EV,ATL,"Atlanta, GA",Georgia,34,BTR,"Baton Rouge, LA",Louisiana,72,2221,0.0,0.0,0.0,2200-2259,23.0,2300,0.0,0.0,-1.0,2300-2359,1.0,448.0,2
2016,1,15,5,2016-01-15,AS,ORD,"Chicago, IL",Illinois,41,SEA,"Seattle, WA",Washington,93,800,0.0,0.0,-1.0,0800-0859,14.0,1049,0.0,0.0,-2.0,1000-1059,1.0,1721.0,7
2016,1,31,7,2016-01-31,UA,EWR,"Newark, NJ",New Jersey,21,MCO,"Orlando, FL",Florida,33,1132,30.0,1.0,2.0,1100-1159,11.0,1435,5.0,0.0,0.0,1400-1459,1.0,937.0,4
2016,1,21,4,2016-01-21,OO,LAX,"Los Angeles, CA",California,91,COS,"Colorado Springs, CO",Colorado,82,1705,0.0,0.0,-1.0,1700-1759,20.0,2032,0.0,0.0,-1.0,2000-2059,1.0,833.0,4
2016,1,27,3,2016-01-27,DL,DTW,"Detroit, MI",Michigan,43,DCA,"Washington, DC",Virginia,38,1518,0.0,0.0,-1.0,1500-1559,17.0,1651,0.0,0.0,-1.0,1600-1659,1.0,405.0,2
2016,1,29,5,2016-01-29,DL,ATL,"Atlanta, GA",Georgia,34,MSY,"New Orleans, LA",Louisiana,72,1750,0.0,0.0,-1.0,1700-1759,21.0,1829,0.0,0.0,-1.0,1800-1859,1.0,425.0,2
2016,1,6,3,2016-01-06,DL,ATL,"Atlanta, GA",Georgia,34,LIT,"Little Rock, AR",Arkansas,71,1931,0.0,0.0,-1.0,1900-1959,16.0,2016,0.0,0.0,-2.0,2000-2059,1.0,453.0,2
2016,1,21,4,2016-01-21,WN,LAX,"Los Angeles, CA",California,91,DAL,"Dallas, TX",Texas,74,820,0.0,0.0,-1.0,0800-0859,6.0,1315,0.0,0.0,-1.0,1300-1359,1.0,1246.0,5
2016,1,13,3,2016-01-13,B6,BOS,"Boston, MA",Massachusetts,13,FLL,"Fort Lauderdale, FL",Florida,33,1309,0.0,0.0,-1.0,1300-1359,20.0,1644,0.0,0.0,-1.0,1600-1659,1.0,1237.0,5
2016,1,11,1,2016-01-11,AA,DTW,"Detroit, MI",Michigan,43,PHL,"Philadelphia, PA",Pennsylvania,23,2025,0.0,0.0,-1.0,2000-2059,41.0,2208,0.0,0.0,0.0,2200-2259,1.0,453.0,2
2016,1,25,1,2016-01-25,AA,ORD,"Chicago, IL",Illinois,41,DFW,"Dallas/Fort Worth, TX",Texas,74,1155,9.0,0.0,0.0,1100-1159,20.0,1430,7.0,0.0,0.0,1400-1459,1.0,802.0,4
2016,1,31,7,2016-01-31,AA,PHX,"Phoenix, AZ",Arizona,81,FAT,"Fresno, CA",California,91,1059,0.0,0.0,-1.0,1000-1059,12.0,1147,0.0,0.0,-1.0,1100-1159,1.0,493.0,2
2016,1,15,5,2016-01-15,DL,ATL,"Atlanta, GA",Georgia,34,PHX,"Phoenix, AZ",Arizona,81,2112,16.0,1.0,1.0,2100-2159,28.0,2334,5.0,0.0,0.0,2300-2359,1.0,1587.0,7
2016,1,26,2,2016-01-26,DL,ATL,"Atlanta, GA",Georgia,34,PBI,"West Palm Beach/Palm Beach, FL",Florida,33,1050,0.0,0.0,0.0,1000-1059,18.0,1244,0.0,0.0,-1.0,1200-1259,1.0,545.0,3
2016,1,16,6,2016-01-16,EV,ORD,"Chicago, IL",Illinois,41,GRR,"Grand Rapids, MI",Michigan,43,735,7.0,0.0,0.0,0700-0759,10.0,935,0.0,0.0,-1.0,0900-0959,1.0,137.0,1
2016,1,3,7,2016-01-03,B6,JFK,"New York, NY",New York,22,JAX,"Jacksonville, FL",Florida,33,740,0.0,0.0,-1.0,0700-0759,27.0,1019,0.0,0.0,-1.0,1000-1059,1.0,828.0,4
2016,1,21,4,2016-01-21,DL,MSP,"Minneapolis, MN",Minnesota,63,BOI,"Boise, ID",Idaho,83,1951,8.0,0.0,0.0,1900-1959,9.0,2204,0.0,0.0,-2.0,2200-2259,1.0,1142.0,5
2016,1,29,5,2016-01-29,DL,CVG,"Cincinnati, OH",Kentucky,52,BOS,"Boston, MA",Massachusetts,13,1600,0.0,0.0,0.0,1600-1659,13.0,1804,2.0,0.0,0.0,1800-1859,1.0,752.0,4
2016,1,1,5,2016-01-01,NK,LAX,"Los Angeles, CA",California,91,ORD,"Chicago, IL",Illinois,41,947,0.0,0.0,-1.0,0900-0959,11.0,1600,0.0,0.0,-2.0,1600-1659,1.0,1744.0,7
2016,1,19,2,2016-01-19,AA,JFK,"New York, NY",New York,22,MCO,"Orlando, FL",Florida,33,1800,0.0,0.0,-1.0,1800-1859,18.0,2101,0.0,0.0,-1.0,2100-2159,1.0,944.0,4
2016,1,18,1,2016-01-18,AA,BWI,"Baltimore, MD",Maryland,35,DFW,"Dallas/Fort Worth, TX",Texas,74,1810,0.0,0.0,-1.0,1800-1859,12.0,2052,0.0,0.0,-2.0,2000-2059,1.0,1217.0,5
2016,1,19,2,2016-01-19,AA,SMF,"Sacramento, CA",California,91,DFW,"Dallas/Fort Worth, TX",Texas,74,710,0.0,0.0,-1.0,0700-0759,12.0,1235,0.0,0.0,-2.0,1200-1259,1.0,1431.0,6
2016,1,20,3,2016-01-20,NK,FLL,"Fort Lauderdale, FL",Florida,33,MCO,"Orlando, FL",Florida,33,2005,11.0,0.0,0.0,2000-2059,12.0,2105,6.0,0.0,0.0,2100-2159,1.0,177.0,1
2016,1,18,1,2016-01-18,WN,BWI,"Baltimore, MD",Maryland,35,ORF,"Norfolk, VA",Virginia,38,835,0.0,0.0,-1.0,0800-0859,8.0,930,0.0,0.0,-1.0,0900-0959,1.0,159.0,1
2016,1,6,3,2016-01-06,B6,ORD,"Chicago, IL",Illinois,41,BOS,"Boston, MA",Massachusetts,13,1845,0.0,0.0,-1.0,1800-1859,22.0,2157,0.0,0.0,-1.0,2100-2159,1.0,867.0,4
2016,1,29,5,2016-01-29,WN,ATL,"Atlanta, GA",Georgia,34,BWI,"Baltimore, MD",Maryland,35,1910,4.0,0.0,0.0,1900-1959,10.0,2055,0.0,0.0,-1.0,2000-2059,1.0,577.0,3
2016,1,11,1,2016-01-11,UA,FLL,"Fort Lauderdale, FL",Florida,33,ORD,"Chicago, IL",Illinois,41,1232,111.0,1.0,7.0,1200-1259,20.0,1458,83.0,1.0,5.0,1400-1459,1.0,1182.0,5
2016,1,4,1,2016-01-04,WN,MCO,"Orlando, FL",Florida,33,BWI,"Baltimore, MD",Maryland,35,1820,0.0,0.0,-1.0,1800-1859,15.0,2030,0.0,0.0,-1.0,2000-2059,1.0,787.0,4
2016,1,6,3,2016-01-06,AA,ORD,"Chicago, IL",Illinois,41,MCO,"Orlando, FL",Florida,33,1215,0.0,0.0,-1.0,1200-1259,11.0,1558,0.0,0.0,-1.0,1500-1559,1.0,1005.0,5
2016,1,10,7,2016-01-10,WN,HOU,"Houston, TX",Texas,74,MAF,"Midland/Odessa, TX",Texas,74,1705,0.0,0.0,-1.0,1700-1759,10.0,1835,0.0,0.0,-1.0,1800-1859,1.0,441.0,2
2016,1,1,5,2016-01-01,AA,ORD,"Chicago, IL",Illinois,41,STL,"St. Louis, MO",Missouri,64,858,0.0,0.0,-1.0,0800-0859,26.0,1015,0.0,0.0,-1.0,1000-1059,1.0,258.0,2
2016,1,2,6,2016-01-02,OO,LAX,"Los Angeles, CA",California,91,MSP,"Minneapolis, MN",Minnesota,63,1745,3.0,0.0,0.0,1700-1759,19.0,2334,0.0,0.0,-1.0,2300-2359,1.0,1535.0,7
2016,1,2,6,2016-01-02,EV,EWR,"Newark, NJ",New Jersey,21,CLT,"Charlotte, NC",North Carolina,36,846,3.0,0.0,0.0,0800-0859,28.0,1055,1.0,0.0,0.0,1000-1059,1.0,529.0,3
2016,1,9,6,2016-01-09,AA,MCO,"Orlando, FL",Florida,33,MIA,"Miami, FL",Florida,33,1600,29.0,1.0,1.0,1600-1659,15.0,1712,17.0,1.0,1.0,1700-1759,1.0,192.0,1
2016,1,11,1,2016-01-11,EV,IAH,"Houston, TX",Texas,74,MOB,"Mobile, AL",Alabama,51,717,0.0,0.0,-1.0,0700-0759,11.0,840,0.0,0.0,-1.0,0800-0859,1.0,427.0,2
2016,1,2,6,2016-01-02,EV,ATL,"Atlanta, GA",Georgia,34,GNV,"Gainesville, FL",Florida,33,1105,0.0,0.0,-1.0,1100-1159,27.0,1224,0.0,0.0,-1.0,1200-1259,1.0,300.0,2
2016,1,5,2,2016-01-05,DL,ATL,"Atlanta, GA",Georgia,34,TYS,"Knoxville, TN",Tennessee,54,1735,0.0,0.0,-1.0,1700-1759,10.0,1827,0.0,0.0,-1.0,1800-1859,1.0,152.0,1
2016,1,12,2,2016-01-12,AA,LAX,"Los Angeles, CA",California,91,IAD,"Washington, DC",Virginia,38,820,0.0,0.0,-1.0,0800-0859,11.0,1611,0.0,0.0,-1.0,1600-1659,1.0,2288.0,10
2016,1,11,1,2016-01-11,EV,LGA,"New York, NY",New York,22,RDU,"Raleigh/Durham, NC",North Carolina,36,1429,0.0,0.0,-1.0,1400-1459,17.0,1627,0.0,0.0,-2.0,1600-1659,1.0,431.0,2
2016,1,21,4,2016-01-21,DL,LAX,"Los Angeles, CA",California,91,OGG,"Kahului, HI",Hawaii,2,1730,0.0,0.0,-1.0,1700-1759,13.0,2123,4.0,0.0,0.0,2100-2159,1.0,2486.0,10
2016,1,26,2,2016-01-26,WN,MSP,"Minneapolis, MN",Minnesota,63,ATL,"Atlanta, GA",Georgia,34,1515,0.0,0.0,-1.0,1500-1559,14.0,1840,0.0,0.0,-1.0,1800-1859,1.0,907.0,4
2016,1,5,2,2016-01-05,AA,PHL,"Philadelphia, PA",Pennsylvania,23,BOS,"Boston, MA",Massachusetts,13,1315,0.0,0.0,-1.0,1300-1359,13.0,1428,0.0,0.0,-1.0,1400-1459,1.0,280.0,2
2016,1,12,2,2016-01-12,DL,ATL,"Atlanta, GA",Georgia,34,SDF,"Louisville, KY",Kentucky,52,2054,30.0,1.0,2.0,2000-2059,18.0,2220,19.0,1.0,1.0,2200-2259,1.0,321.0,2
2016,1,29,5,2016-01-29,OO,LAX,"Los Angeles, CA",California,91,SAN,"San Diego, CA",California,91,911,0.0,0.0,-1.0,0900-0959,24.0,1011,0.0,0.0,-1.0,1000-1059,1.0,109.0,1
2016,1,11,1,2016-01-11,DL,TPA,"Tampa, FL",Florida,33,ATL,"Atlanta, GA",Georgia,34,1145,0.0,0.0,-1.0,1100-1159,17.0,1325,0.0,0.0,-1.0,1300-1359,1.0,406.0,2
2016,1,28,4,2016-01-28,DL,MSP,"Minneapolis, MN",Minnesota,63,ATL,"Atlanta, GA",Georgia,34,525,0.0,0.0,-1.0,0001-0559,12.0,857,0.0,0.0,-2.0,0800-0859,1.0,907.0,4
2016,1,3,7,2016-01-03,UA,IAD,"Washington, DC",Virginia,38,DEN,"Denver, CO",Colorado,82,1006,0.0,0.0,-1.0,1000-1059,13.0,1222,0.0,0.0,-2.0,1200-1259,1.0,1452.0,6
2016,1,24,7,2016-01-24,AA,CLT,"Charlotte, NC",North Carolina,36,MEM,"Memphis, TN",Tennessee,54,1959,0.0,0.0,0.0,1900-1959,24.0,2052,0.0,0.0,-1.0,2000-2059,1.0,511.0,3
2016,1,31,7,2016-01-31,EV,EWR,"Newark, NJ",New Jersey,21,JAX,"Jacksonville, FL",Florida,33,1025,0.0,0.0,-1.0,1000-1059,14.0,1308,0.0,0.0,-2.0,1300-1359,1.0,820.0,4
2016,1,7,4,2016-01-07,WN,DAL,"Dallas, TX",Texas,74,HOU,"Houston, TX",Texas,74,1530,34.0,1.0,2.0,1500-1559,14.0,1635,28.0,1.0,1.0,1600-1659,1.0,239.0,1
2016,1,29,5,2016-01-29,DL,LAX,"Los Angeles, CA",California,91,JFK,"New York, NY",New York,22,840,59.0,1.0,3.0,0800-0859,16.0,1713,47.0,1.0,3.0,1700-1759,1.0,2475.0,10
2016,1,12,2,2016-01-12,AA,FLL,"Fort Lauderdale, FL",Florida,33,PHL,"Philadelphia, PA",Pennsylvania,23,1926,0.0,0.0,-1.0,1900-1959,14.0,2205,0.0,0.0,-1.0,2200-2259,1.0,992.0,4
2016,1,18,1,2016-01-18,B6,LGA,"New York, NY",New York,22,PBI,"West Palm Beach/Palm Beach, FL",Florida,33,1050,4.0,0.0,0.0,1000-1059,42.0,1351,45.0,1.0,3.0,1300-1359,1.0,1035.0,5
2016,1,30,6,2016-01-30,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,LGA,"New York, NY",New York,22,1710,0.0,0.0,0.0,1700-1759,13.0,2126,0.0,0.0,-1.0,2100-2159,1.0,1389.0,6
2016,1,3,7,2016-01-03,WN,MDW,"Chicago, IL",Illinois,41,PHL,"Philadelphia, PA",Pennsylvania,23,600,0.0,0.0,-1.0,0600-0659,17.0,855,0.0,0.0,-1.0,0800-0859,1.0,668.0,3
2016,1,13,3,2016-01-13,DL,ATL,"Atlanta, GA",Georgia,34,MSY,"New Orleans, LA",Louisiana,72,1925,0.0,0.0,-1.0,1900-1959,16.0,2008,0.0,0.0,-2.0,2000-2059,1.0,425.0,2
2016,1,6,3,2016-01-06,AA,LGA,"New York, NY",New York,22,DCA,"Washington, DC",Virginia,38,800,17.0,1.0,1.0,0800-0859,31.0,928,9.0,0.0,0.0,0900-0959,1.0,214.0,1
2016,1,12,2,2016-01-12,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,MSY,"New Orleans, LA",Louisiana,72,1020,0.0,0.0,-1.0,1000-1059,15.0,1145,0.0,0.0,-1.0,1100-1159,1.0,447.0,2
2016,1,11,1,2016-01-11,WN,LAS,"Las Vegas, NV",Nevada,85,OAK,"Oakland, CA",California,91,1345,6.0,0.0,0.0,1300-1359,10.0,1515,0.0,0.0,-1.0,1500-1559,1.0,407.0,2
2016,1,13,3,2016-01-13,B6,BOS,"Boston, MA",Massachusetts,13,BUF,"Buffalo, NY",New York,22,612,0.0,0.0,-1.0,0600-0659,33.0,751,0.0,0.0,-1.0,0700-0759,1.0,395.0,2
2016,1,13,3,2016-01-13,AA,BOS,"Boston, MA",Massachusetts,13,DCA,"Washington, DC",Virginia,38,1200,0.0,0.0,-1.0,1200-1259,11.0,1337,0.0,0.0,-2.0,1300-1359,1.0,399.0,2
2016,1,20,3,2016-01-20,DL,LGA,"New York, NY",New York,22,ATL,"Atlanta, GA",Georgia,34,1059,0.0,0.0,-1.0,1000-1059,21.0,1354,0.0,0.0,-2.0,1300-1359,1.0,762.0,4
2016,1,11,1,2016-01-11,WN,STL,"St. Louis, MO",Missouri,64,OMA,"Omaha, NE",Nebraska,65,2120,0.0,0.0,-1.0,2100-2159,7.0,2240,0.0,0.0,-1.0,2200-2259,1.0,342.0,2
2016,1,8,5,2016-01-08,UA,EWR,"Newark, NJ",New Jersey,21,LAX,"Los Angeles, CA",California,91,900,30.0,1.0,2.0,0900-0959,25.0,1230,0.0,0.0,-1.0,1200-1259,1.0,2454.0,10
2016,1,16,6,2016-01-16,AA,CLT,"Charlotte, NC",North Carolina,36,LAX,"Los Angeles, CA",California,91,730,0.0,0.0,-1.0,0700-0759,13.0,1002,0.0,0.0,-1.0,1000-1059,1.0,2125.0,9
